user_id,amount,timestamp
283,180.34,2025-06-14 23:11:30
305,145.63,2025-01-16 09:11:17
210,368.3,2025-02-11 01:03:34
347,324.13,2025-04-07 23:31:20
101,48.44,2025-01-01 12:10:43
440,106.95,2025-02-16 03:39:51
400,115.05,2024-11-07 05:35:30
477,253.3,2024-11-03 17:21:37
471,104.26,2024-11-09 01:10:33
351,258.53,2024-11-11 14:31:52
408,123.56,2025-06-27 14:02:44
80,280.16,2025-08-15 18:01:09
393,260.5,2025-02-11 03:41:57
290,243.91,2025-01-30 05:09:21
307,440.16,2024-12-08 06:42:29
66,128.2,2025-08-29 20:59:30
238,362.34,2025-04-23 21:42:05
384,181.55,2024-12-31 14:57:56
290,90.16,2025-05-30 11:32:11
82,329.27,2024-11-06 11:15:51
265,260.13,2025-05-25 11:44:46
382,467.33,2025-01-04 11:40:18
68,151.83,2024-11-22 23:51:33
194,135.03,2024-11-03 06:05:50
411,427.03,2024-12-27 10:24:58
121,221.29,2025-04-03 09:25:30
345,319.56,2024-11-04 10:49:17
177,28.57,2025-09-02 03:54:48
111,252.61,2025-09-08 17:13:32
369,402.2,2025-02-14 02:21:38
155,467.36,2024-12-22 06:05:29
471,308.61,2024-12-25 02:39:39
463,132.59,2025-10-08 12:06:27
37,455.13,2025-03-10 13:56:35
223,275.12,2025-02-21 23:19:50
158,236.04,2025-01-26 04:22:27
465,321.83,2024-10-31 08:03:46
275,278.69,2025-07-24 22:29:09
58,330.02,2024-11-26 07:35:11
16,224.21,2024-11-14 10:11:08
133,260.09,2025-03-04 17:26:21
231,440.17,2025-04-15 04:55:55
212,280.86,2025-06-29 09:27:17
54,305.78,2025-01-04 13:25:45
254,403.07,2025-10-07 15:50:47
107,211.62,2025-04-01 23:14:39
390,101.49,2025-01-28 08:56:06
9,258.64,2025-04-15 18:00:32
432,221.05,2025-10-06 03:28:10
231,320.68,2025-03-22 07:00:58
325,322.77,2025-02-07 06:45:45
294,170.3,2025-03-13 12:32:28
153,82.21,2025-07-03 17:43:35
212,380.04,2025-09-11 08:52:42
15,122.15,2025-02-15 10:14:18
376,212.4,2025-06-25 06:39:30
127,336.5,2024-11-02 20:14:03
382,233.04,2024-11-30 19:55:25
197,439.0,2025-08-11 05:28:27
301,40.42,2025-08-28 09:52:12
497,44.86,2025-03-06 00:51:38
415,152.35,2025-10-07 12:21:52
255,235.96,2025-09-09 16:01:29
38,178.82,2025-02-18 17:59:34
497,97.72,2025-01-14 16:29:19
87,404.95,2025-07-07 19:27:50
119,261.66,2025-06-14 21:30:50
323,363.92,2025-03-24 00:50:55
443,92.15,2025-01-03 09:31:08
156,376.72,2025-08-05 19:26:40
421,12.38,2025-09-11 10:07:06
290,69.46,2025-06-18 22:01:06
235,237.23,2024-11-30 22:19:32
160,406.71,2025-04-15 12:49:07
450,198.46,2025-06-10 14:02:48
173,88.94,2024-11-04 20:01:48
60,391.55,2025-05-01 10:02:11
359,444.54,2025-05-12 14:40:13
211,81.62,2024-11-07 00:09:44
408,399.47,2024-11-27 12:21:22
412,139.36,2025-07-02 09:31:27
49,362.73,2025-07-30 06:24:01
101,430.24,2025-05-24 23:19:46
2,124.52,2025-07-20 20:00:06
247,204.72,2024-11-06 09:15:26
356,495.62,2025-02-15 03:09:03
282,170.25,2025-03-23 06:04:45
251,13.74,2025-07-20 06:24:20
43,459.06,2024-11-15 20:54:15
319,320.05,2025-04-29 02:37:27
54,281.58,2025-07-01 13:43:14
237,480.75,2025-06-23 21:49:33
344,352.74,2024-10-28 03:31:00
307,284.56,2025-03-06 01:12:15
449,474.8,2025-06-30 12:02:56
220,454.68,2025-04-08 16:52:37
432,254.94,2025-09-24 00:06:44
448,433.13,2025-07-11 21:19:25
259,177.29,2024-12-08 11:41:01
494,316.53,2025-07-01 13:35:01
1,297.72,2025-08-03 17:24:52
105,129.92,2025-04-16 15:02:53
453,403.54,2025-07-27 15:55:36
326,221.64,2024-11-19 18:25:36
213,235.89,2025-06-17 09:01:41
152,97.49,2025-09-08 09:44:33
269,81.94,2024-12-20 10:41:16
58,99.75,2025-09-25 23:44:06
231,292.53,2025-08-18 21:55:55
73,181.01,2025-08-28 20:06:36
416,140.16,2025-09-05 22:17:45
262,153.4,2025-06-14 17:37:31
444,262.71,2024-11-30 01:08:10
7,303.27,2025-09-25 03:33:21
295,328.3,2025-06-18 19:12:17
54,302.56,2025-09-18 00:32:38
426,220.41,2025-05-26 18:54:50
447,496.87,2024-11-28 13:26:44
435,416.9,2025-10-10 09:17:28
196,146.23,2025-02-19 17:18:34
364,395.84,2025-04-18 03:08:34
188,304.22,2025-02-08 11:50:52
246,498.49,2025-04-14 04:00:46
263,13.74,2025-10-11 15:00:37
44,93.36,2025-06-09 03:35:39
317,476.61,2025-06-02 06:55:01
311,245.21,2025-01-04 13:34:36
364,320.62,2024-11-12 07:05:58
386,387.81,2024-10-22 02:48:38
61,298.68,2025-01-03 16:35:50
229,112.96,2025-01-06 05:00:54
199,156.95,2025-09-13 21:17:04
433,197.92,2025-04-10 12:15:19
367,341.68,2025-10-17 12:13:41
195,200.35,2025-06-29 11:17:44
82,42.06,2025-10-15 06:22:22
70,117.97,2025-08-21 12:29:20
148,401.66,2025-04-12 11:22:32
111,382.08,2025-07-12 15:06:02
80,171.68,2024-11-24 14:00:53
321,142.52,2024-11-18 22:22:45
495,354.73,2025-08-03 20:34:08
300,460.13,2025-06-07 06:16:12
380,405.38,2024-11-29 01:00:01
105,208.8,2025-04-13 00:41:06
464,234.61,2025-03-15 08:19:15
297,178.5,2025-04-05 10:13:50
258,42.82,2025-04-30 09:48:07
172,113.26,2025-08-29 20:51:12
185,90.51,2025-09-03 02:34:30
36,120.03,2025-05-14 03:26:56
29,319.82,2025-01-19 13:45:53
457,322.92,2025-01-31 09:03:25
488,312.17,2025-01-20 01:09:58
370,189.14,2024-10-28 14:28:10
215,41.78,2024-10-30 08:06:12
212,341.78,2025-06-29 06:57:55
441,364.06,2025-10-15 03:24:08
226,47.15,2025-01-31 16:08:07
486,433.59,2024-10-28 23:31:32
226,253.17,2024-12-12 04:02:50
280,92.75,2025-10-06 11:44:02
84,102.19,2024-10-22 18:48:18
33,408.66,2025-02-06 16:20:45
28,468.92,2025-08-21 12:47:47
323,80.08,2024-10-22 09:03:10
408,30.43,2025-06-27 22:11:23
446,109.65,2025-09-19 20:11:17
66,268.89,2025-03-14 00:11:56
263,162.94,2025-04-26 18:46:29
373,143.6,2024-11-02 08:00:08
181,117.15,2025-02-01 23:14:59
444,254.8,2025-02-07 23:09:01
156,64.17,2025-07-14 11:43:45
469,444.27,2025-01-15 06:36:37
345,453.7,2025-04-30 16:07:39
3,202.53,2024-12-01 13:02:19
222,152.05,2025-04-23 16:27:02
311,284.57,2025-06-08 02:53:53
299,96.84,2024-11-20 16:51:53
355,123.75,2025-01-03 05:33:00
201,403.5,2025-02-24 00:06:36
455,21.54,2025-07-05 10:23:32
139,338.79,2025-09-12 10:55:15
88,159.58,2025-01-10 02:59:22
211,145.2,2025-08-12 11:08:01
336,411.08,2025-06-19 06:15:08
428,227.62,2025-07-06 07:33:38
475,237.19,2025-03-21 21:08:21
1,62.67,2025-08-06 10:14:50
69,483.43,2025-04-16 06:45:04
421,448.39,2024-12-11 13:37:51
120,256.01,2025-04-28 06:25:30
430,243.54,2024-11-27 12:13:16
425,242.75,2025-03-17 05:34:23
333,475.78,2025-02-17 14:26:39
470,224.56,2025-01-21 22:22:04
95,490.65,2025-03-27 09:30:46
135,58.45,2025-06-27 08:10:36
472,358.11,2024-10-27 00:11:03
351,433.04,2025-05-26 13:19:37
8,206.89,2025-05-20 21:18:59
483,247.15,2025-07-12 00:55:26
119,144.23,2025-03-08 20:33:11
453,493.79,2025-06-06 06:22:01
238,96.53,2025-09-20 05:40:41
107,159.17,2025-07-15 03:06:37
188,343.37,2025-05-08 11:06:40
47,312.47,2025-09-06 04:23:46
416,11.23,2025-04-27 07:43:31
38,439.22,2025-05-26 05:23:57
167,109.62,2025-08-17 02:34:29
138,437.48,2025-09-05 05:34:45
222,56.25,2025-05-24 23:49:28
374,93.74,2025-03-10 07:12:56
264,7.9,2025-07-12 21:31:09
186,289.16,2025-10-02 20:26:20
113,104.46,2025-07-11 07:26:54
29,380.77,2025-05-16 17:58:23
338,140.57,2025-02-24 14:21:44
77,471.74,2025-06-21 04:10:52
270,173.19,2025-04-26 01:16:26
236,56.5,2025-01-04 09:43:35
2,27.67,2025-04-25 10:41:16
397,397.93,2025-10-12 00:58:42
320,483.68,2025-07-25 19:00:34
141,22.43,2024-12-26 15:28:53
415,50.53,2024-10-23 20:28:54
414,88.88,2025-09-21 13:01:22
243,317.7,2025-07-05 11:57:39
179,215.46,2025-04-03 02:57:48
283,221.94,2024-12-25 20:01:30
153,26.82,2025-08-07 00:35:52
371,426.38,2025-04-22 22:13:32
15,15.38,2024-10-25 13:24:20
271,200.76,2025-03-10 16:20:57
47,194.28,2025-03-10 23:03:32
227,44.99,2025-07-10 19:26:30
271,298.74,2025-10-03 23:07:13
342,338.49,2024-12-26 05:41:06
144,263.35,2025-03-18 09:04:07
279,233.55,2024-11-26 23:33:51
297,18.27,2025-05-01 11:42:01
214,302.93,2024-11-23 14:32:42
464,211.38,2024-11-13 18:20:24
429,89.1,2025-07-30 14:04:40
499,469.05,2025-09-08 15:19:02
180,134.95,2025-07-16 20:23:09
99,318.68,2025-02-17 19:06:49
145,122.14,2025-07-04 14:05:19
219,350.95,2025-09-24 09:41:29
449,139.77,2025-01-31 05:28:09
163,382.71,2025-01-01 14:52:23
373,207.75,2025-08-27 08:16:09
279,363.3,2024-11-14 01:04:22
355,99.86,2025-03-16 06:17:59
47,266.77,2025-10-03 16:20:19
244,156.61,2025-07-19 20:02:37
405,107.27,2024-11-17 19:10:21
185,81.72,2025-07-04 22:21:05
64,485.94,2025-09-23 08:30:29
360,282.46,2025-06-26 06:59:24
133,423.46,2025-01-27 23:43:15
365,170.64,2025-09-07 05:32:44
32,328.57,2025-05-20 20:24:30
369,359.26,2025-03-17 20:21:02
342,123.14,2025-08-18 19:23:44
63,224.96,2025-06-16 23:55:47
496,204.03,2024-12-25 11:20:26
497,131.43,2025-02-02 14:24:07
420,31.88,2025-05-06 20:58:32
192,337.93,2025-04-09 12:17:12
207,154.87,2025-02-10 21:07:35
118,216.7,2024-12-08 19:54:19
169,408.17,2025-08-05 19:42:30
119,213.81,2025-07-27 10:53:47
199,8.13,2025-08-06 00:41:44
431,387.6,2025-02-23 00:55:07
246,54.79,2024-12-08 08:19:36
36,77.18,2025-01-23 20:41:25
302,71.24,2025-02-02 20:35:46
328,196.23,2025-10-13 04:03:33
102,125.63,2025-08-31 03:55:08
63,361.06,2025-02-02 19:03:59
156,473.45,2025-07-24 03:16:22
468,321.43,2025-02-08 12:26:19
27,417.26,2025-05-22 13:42:11
171,202.76,2025-08-13 12:50:14
426,210.25,2025-03-15 08:41:52
147,280.55,2025-10-15 05:22:48
280,227.7,2025-09-01 16:25:35
391,470.96,2024-10-23 07:32:23
192,311.91,2025-09-06 08:14:05
204,48.76,2024-12-16 12:42:53
49,392.17,2025-09-25 21:22:38
234,489.93,2025-09-02 22:57:04
340,259.68,2024-11-10 05:51:24
91,242.5,2025-08-05 03:47:30
413,184.06,2025-02-12 09:39:34
252,329.6,2025-10-09 04:50:44
412,37.93,2025-06-08 07:17:13
115,49.11,2024-11-08 03:34:04
469,383.33,2024-10-23 11:19:24
43,216.9,2024-10-24 09:58:12
428,109.91,2025-05-03 07:28:57
163,79.58,2024-10-22 09:50:20
257,453.96,2025-01-22 02:21:40
210,388.18,2025-01-03 12:10:32
217,432.94,2025-04-16 14:49:06
142,404.96,2025-04-25 14:54:28
480,157.69,2024-12-11 13:02:08
274,158.73,2024-10-27 22:04:55
112,242.9,2025-06-01 00:42:51
34,58.8,2025-03-03 07:15:30
187,132.39,2025-04-06 04:38:45
290,380.7,2024-11-30 20:14:45
301,79.49,2025-05-09 09:44:30
487,338.63,2025-01-28 17:14:28
479,201.55,2024-11-08 04:45:20
57,256.17,2025-04-09 14:38:45
279,239.52,2025-10-10 10:09:25
475,144.81,2025-08-01 17:37:32
58,91.48,2025-02-07 01:19:50
315,24.12,2025-09-09 12:21:59
196,127.59,2025-09-15 08:06:05
151,194.31,2025-09-15 17:46:16
175,150.07,2024-12-19 23:43:31
295,428.52,2024-12-17 09:38:42
424,320.54,2025-07-08 13:04:56
152,236.06,2025-03-14 19:19:26
28,365.9,2024-11-17 18:49:40
236,401.28,2024-12-06 10:50:28
183,215.41,2024-11-05 04:17:24
48,70.05,2025-07-20 20:31:05
7,269.76,2024-11-05 15:08:49
72,129.21,2025-02-10 18:07:32
242,257.79,2025-08-09 18:36:26
295,129.19,2025-05-26 22:36:50
119,215.11,2025-05-26 23:57:38
179,370.52,2025-05-29 22:08:21
18,62.84,2025-02-22 13:10:31
184,281.82,2025-09-25 17:55:01
429,465.36,2025-09-23 10:56:36
326,34.62,2025-04-27 12:41:24
411,247.97,2025-03-11 03:50:24
137,125.4,2025-08-13 15:14:33
23,177.6,2025-02-03 18:12:44
297,329.0,2025-03-29 08:57:23
80,380.85,2025-03-29 19:28:48
468,355.02,2024-12-13 15:46:39
318,292.28,2025-08-30 08:14:42
117,9.05,2025-09-09 11:41:35
252,169.37,2025-10-05 22:20:29
436,211.01,2025-08-10 04:42:48
430,138.53,2025-10-20 13:47:36
183,31.46,2024-12-14 00:25:35
226,192.86,2025-08-12 02:39:07
31,253.07,2025-10-18 09:24:00
67,228.79,2025-02-25 13:35:25
387,328.31,2025-08-15 09:13:25
246,102.98,2025-02-12 17:37:40
121,392.13,2025-05-14 12:34:37
38,373.61,2025-08-13 01:16:06
372,431.94,2024-12-21 11:44:24
32,311.42,2025-06-27 02:21:30
75,57.27,2025-08-06 08:12:36
52,270.65,2025-02-07 17:26:29
269,351.15,2024-12-20 08:10:57
431,418.66,2025-06-01 02:11:34
30,381.79,2025-04-15 16:21:33
102,176.63,2025-03-20 16:08:33
402,48.41,2025-06-20 08:02:36
335,169.59,2024-10-26 10:10:08
308,391.27,2025-01-26 13:21:36
400,27.32,2025-08-27 00:30:58
497,32.99,2025-10-11 21:35:55
231,300.8,2025-10-06 17:47:28
188,458.8,2024-11-05 23:31:58
342,422.8,2024-12-10 09:29:16
444,385.83,2025-02-07 14:33:00
225,243.98,2025-04-27 07:38:36
191,490.92,2025-01-05 10:07:01
111,373.15,2025-04-09 11:24:19
448,353.91,2025-02-19 23:19:58
52,364.92,2025-08-13 09:31:57
177,33.86,2025-07-09 10:54:17
361,227.44,2025-05-16 20:16:15
132,93.29,2025-02-25 22:11:14
500,97.45,2025-10-12 20:17:04
313,35.89,2025-08-27 09:19:16
238,447.55,2025-09-18 15:19:25
364,8.01,2024-10-22 19:26:28
368,282.45,2025-08-09 09:03:04
366,483.42,2025-10-03 23:06:32
321,147.62,2025-03-09 18:57:15
381,417.85,2025-02-28 16:27:12
39,38.12,2025-03-15 02:41:58
336,187.31,2025-06-06 00:35:06
266,121.86,2025-08-21 22:37:07
191,107.22,2025-05-19 15:01:18
256,172.15,2025-06-23 01:20:40
158,471.36,2025-05-16 14:35:19
335,499.48,2025-02-06 03:50:07
6,247.35,2025-04-28 17:43:03
420,362.68,2024-11-27 23:04:53
33,75.75,2025-07-24 12:53:01
406,143.07,2024-11-18 20:48:07
269,139.79,2025-02-25 07:26:17
412,378.4,2024-11-30 07:27:06
291,259.32,2025-03-30 03:05:36
145,316.16,2024-11-10 09:26:15
382,51.06,2024-12-01 10:29:42
181,331.68,2025-06-20 01:21:20
475,151.66,2025-10-03 09:48:14
440,182.06,2025-07-01 12:35:08
279,113.57,2025-08-28 02:09:32
219,178.76,2025-10-05 09:29:44
444,179.49,2025-10-05 16:21:08
490,169.29,2024-12-26 07:30:39
297,106.05,2025-09-13 07:54:17
381,432.43,2024-12-23 22:59:55
80,377.22,2025-07-16 09:50:08
421,283.4,2025-07-31 16:02:11
321,107.21,2025-04-21 00:19:42
204,115.76,2025-07-05 16:27:18
180,61.93,2024-11-14 19:21:13
355,426.25,2025-01-01 08:14:48
176,206.45,2025-09-18 08:32:12
440,55.12,2025-10-04 07:08:23
201,242.68,2024-11-16 23:59:51
222,415.96,2025-04-23 12:35:20
41,84.35,2025-02-02 13:09:29
455,340.29,2025-04-22 01:56:25
253,42.77,2024-11-20 02:02:03
96,18.41,2025-05-24 13:25:01
350,332.97,2024-11-21 11:58:30
352,458.12,2025-05-03 08:18:35
381,113.95,2025-03-05 13:11:39
221,222.49,2025-10-12 02:48:06
230,465.22,2025-06-25 16:14:38
244,266.54,2025-03-12 16:45:05
271,204.87,2025-08-05 10:19:55
158,25.31,2025-06-02 01:10:54
149,90.32,2025-04-13 03:59:57
378,349.33,2024-12-11 05:43:38
407,207.54,2025-04-29 16:01:52
429,18.62,2025-07-07 12:44:43
403,137.43,2025-10-20 00:56:40
108,348.84,2025-09-12 12:33:33
47,278.35,2025-01-01 15:08:42
441,305.1,2025-05-15 18:43:10
342,380.79,2025-03-31 08:56:09
467,213.68,2025-02-15 01:16:07
98,439.65,2025-09-10 04:51:31
309,251.74,2025-08-18 06:38:47
487,28.01,2024-11-06 04:50:03
195,434.9,2024-12-01 13:34:52
15,419.98,2025-09-04 17:29:14
372,141.8,2024-12-06 06:36:28
262,160.81,2025-04-05 00:18:13
385,312.03,2024-11-24 17:17:01
373,310.53,2025-06-16 00:13:35
492,52.8,2025-10-13 20:53:23
445,13.84,2025-02-08 01:02:26
273,313.38,2025-05-10 03:21:55
305,42.65,2025-07-07 07:29:51
72,152.93,2025-10-06 20:38:38
135,240.75,2025-08-18 14:32:29
269,297.57,2025-04-20 06:33:12
482,415.32,2025-10-11 19:30:17
275,29.78,2024-12-18 18:09:04
70,203.92,2025-07-13 02:39:39
188,480.22,2024-12-11 05:16:28
462,351.49,2025-05-16 21:44:48
53,53.19,2025-03-03 18:33:04
107,16.85,2025-08-30 03:15:54
356,292.42,2024-11-10 06:56:35
61,390.35,2025-10-08 08:08:02
376,418.55,2025-01-12 17:35:54
82,249.89,2025-06-23 04:24:28
110,246.93,2024-11-04 10:39:56
398,13.45,2024-12-26 19:59:29
400,333.1,2025-09-14 05:48:24
89,244.4,2025-10-01 00:15:42
441,395.43,2025-02-19 10:15:08
295,425.5,2024-11-27 06:10:07
491,171.2,2024-12-12 14:42:14
36,49.22,2025-04-23 02:45:31
346,318.31,2024-11-05 07:19:04
396,448.31,2024-11-17 17:29:09
116,87.42,2025-09-19 00:20:52
352,219.7,2024-11-25 21:44:28
73,301.2,2025-01-16 09:39:34
237,59.39,2025-07-21 15:42:48
304,189.84,2025-02-10 00:32:08
387,455.35,2024-11-11 22:24:18
237,493.65,2024-12-20 11:44:54
180,211.74,2024-12-17 14:59:45
344,67.9,2025-04-26 14:52:43
367,365.96,2025-06-22 20:41:37
162,445.4,2024-11-08 13:15:04
322,482.99,2025-09-16 03:26:14
42,92.74,2025-03-30 14:51:29
222,70.77,2025-09-24 08:46:23
245,313.16,2024-11-03 19:38:40
478,247.08,2025-10-19 01:14:22
190,383.17,2025-04-06 09:41:51
179,115.67,2025-09-21 09:21:48
30,31.65,2024-12-06 16:47:57
11,77.65,2025-09-09 22:09:31
70,245.51,2025-10-15 04:46:35
308,478.99,2025-06-14 17:26:35
274,427.52,2025-03-24 16:57:42
406,198.29,2025-10-04 21:30:24
184,371.22,2025-03-16 18:38:42
479,390.33,2025-10-07 12:58:02
307,247.13,2024-10-23 16:54:15
178,154.0,2025-03-20 05:20:48
52,288.9,2025-09-01 12:42:48
132,8.29,2025-04-04 15:12:48
248,443.91,2025-10-20 09:30:34
240,12.9,2025-05-12 03:00:41
138,427.55,2025-08-04 13:08:08
164,78.59,2024-11-18 19:29:15
437,107.38,2024-12-30 03:04:23
272,486.81,2024-11-10 19:21:38
141,105.18,2025-03-24 12:37:03
174,127.81,2024-11-03 12:28:45
407,180.76,2025-01-01 08:28:04
410,273.36,2025-08-20 08:38:59
490,158.6,2025-02-21 18:14:58
5,369.34,2025-02-10 12:11:05
12,322.59,2025-06-27 08:10:06
276,210.19,2025-09-13 05:49:01
320,432.33,2025-09-08 19:54:52
81,315.13,2025-05-12 16:44:17
384,463.89,2025-03-07 10:03:12
86,265.24,2025-09-30 01:00:44
61,38.24,2025-05-20 01:58:33
243,420.88,2025-09-01 21:02:46
60,101.21,2025-07-29 16:16:25
78,30.63,2025-06-20 20:36:51
287,416.42,2025-07-14 16:33:19
387,157.48,2025-10-01 20:19:06
455,153.6,2025-08-28 00:21:40
184,442.0,2025-09-19 22:44:10
15,52.95,2025-08-06 16:29:20
342,130.91,2024-12-30 15:15:25
136,14.26,2025-07-01 12:55:56
158,219.64,2024-12-02 22:33:21
495,432.58,2025-01-04 13:00:18
293,12.97,2025-05-15 16:04:52
360,105.46,2024-11-30 15:21:05
216,28.66,2025-09-19 20:07:02
62,49.56,2025-05-31 10:15:21
456,80.88,2025-02-03 12:51:09
171,85.7,2025-05-25 20:21:25
34,199.37,2025-02-26 10:14:37
296,211.31,2025-10-13 13:39:19
221,165.3,2025-09-17 14:40:07
35,167.39,2025-08-18 03:12:21
239,388.13,2025-07-14 00:58:29
226,118.9,2024-11-07 06:02:03
257,349.12,2025-06-09 21:31:38
141,414.76,2025-07-02 13:50:22
63,486.18,2025-08-23 23:43:34
452,306.23,2024-12-06 02:07:24
78,38.33,2025-08-16 11:27:32
461,149.94,2025-10-11 16:38:28
401,256.01,2025-05-15 00:45:07
60,16.81,2025-04-19 10:36:51
230,481.32,2025-10-21 02:37:46
164,445.47,2025-09-02 15:28:02
369,267.49,2025-05-19 19:00:57
160,43.67,2025-10-19 03:54:31
390,55.46,2025-05-28 11:16:09
15,162.83,2024-12-28 22:33:59
200,478.75,2025-05-13 21:48:01
128,31.04,2024-12-15 12:59:58
312,222.47,2025-09-09 13:36:26
270,203.01,2025-01-22 07:16:49
344,15.14,2025-01-06 21:34:33
208,5.7,2024-12-21 17:45:44
437,240.77,2024-12-23 19:50:52
257,461.45,2024-11-28 12:39:51
334,122.15,2025-04-07 13:13:08
480,40.33,2025-06-30 10:59:26
433,92.44,2024-12-17 16:43:06
453,303.61,2025-03-28 23:44:56
41,47.99,2024-10-24 03:03:59
130,369.53,2025-02-15 15:41:56
106,204.38,2025-07-05 08:38:41
180,165.23,2025-06-14 04:10:52
397,397.99,2024-12-09 01:24:57
316,65.9,2025-05-20 10:21:38
470,336.92,2024-10-24 10:21:14
253,409.88,2025-04-15 01:10:43
201,432.24,2024-11-15 13:01:32
455,193.45,2025-05-09 18:03:41
236,492.25,2025-06-26 15:12:36
302,399.07,2025-09-13 02:13:37
397,329.93,2024-11-29 08:30:42
338,74.78,2025-04-07 14:03:50
206,83.86,2025-06-23 02:23:26
160,462.33,2025-06-08 10:52:01
368,314.27,2024-10-21 23:27:40
369,26.61,2025-02-09 20:43:54
140,140.42,2024-12-11 14:35:52
488,402.06,2025-07-22 09:21:23
238,191.18,2024-11-15 05:12:40
313,27.97,2024-12-21 01:08:32
297,138.37,2025-08-20 18:52:18
95,156.05,2025-06-27 20:56:39
441,352.26,2025-03-16 09:20:43
410,352.7,2025-04-27 08:47:17
25,185.31,2024-12-17 11:01:40
238,467.32,2024-11-20 13:19:20
296,130.99,2025-03-31 01:10:32
255,336.37,2024-12-20 20:29:36
186,385.51,2025-07-30 08:28:43
78,153.86,2025-01-09 23:41:48
338,90.99,2025-08-04 01:20:44
92,90.53,2025-02-26 08:10:30
326,279.75,2025-01-07 21:34:05
195,456.85,2025-06-21 17:10:32
239,8.37,2025-03-15 02:50:36
31,330.88,2025-01-22 20:13:31
211,223.11,2025-03-03 07:39:53
475,62.11,2025-05-14 20:41:04
254,497.51,2025-10-11 04:22:46
212,301.51,2025-06-18 05:06:43
85,118.01,2025-10-19 19:57:26
96,407.28,2025-05-04 19:20:01
302,471.67,2025-09-24 03:54:22
124,55.45,2025-01-04 00:57:56
129,253.83,2024-12-12 02:33:38
197,344.46,2025-02-26 03:04:15
486,329.62,2025-05-16 01:59:24
440,426.22,2025-08-15 16:32:37
416,463.5,2025-10-02 00:20:31
132,202.59,2025-07-04 14:11:06
295,117.85,2025-08-21 14:38:38
129,292.52,2024-11-30 07:45:42
127,498.12,2025-04-04 02:43:03
143,15.49,2024-12-27 06:33:56
483,161.73,2025-02-23 13:37:06
67,363.77,2025-07-27 20:49:48
491,217.09,2025-04-12 07:52:12
369,250.98,2025-04-18 16:42:14
3,451.0,2025-08-31 09:13:52
478,133.55,2025-05-01 03:11:59
74,182.2,2025-01-27 02:36:38
201,187.32,2025-03-09 07:59:07
116,132.72,2024-12-13 01:55:49
109,194.04,2025-03-11 12:36:52
362,175.55,2025-04-14 13:35:59
386,152.98,2025-01-14 03:15:12
126,5.28,2025-08-25 07:33:28
112,226.05,2024-12-28 08:11:19
403,397.04,2024-11-24 14:37:02
353,47.13,2024-11-23 07:21:07
395,149.18,2024-12-03 08:32:38
119,270.89,2025-05-14 04:50:59
405,165.69,2025-05-05 01:49:25
133,296.68,2025-06-05 02:41:37
248,21.08,2025-01-08 19:53:21
300,170.79,2025-06-10 06:54:58
140,74.33,2025-03-25 12:55:02
69,91.08,2025-03-14 10:22:35
236,311.98,2024-12-07 12:27:22
391,374.44,2025-09-18 07:01:41
238,72.99,2025-04-22 17:08:30
441,465.38,2025-03-13 07:34:34
376,8.46,2025-07-05 02:07:46
178,40.82,2024-12-07 17:36:55
286,483.87,2024-12-14 09:15:28
412,121.07,2025-05-16 18:03:54
114,341.64,2024-12-04 11:35:17
47,319.83,2025-03-22 08:49:33
93,336.05,2024-11-25 08:37:26
438,393.3,2025-09-22 07:49:55
450,33.32,2024-10-28 20:27:44
55,392.37,2025-02-11 23:50:04
20,168.62,2024-12-15 05:21:45
110,356.43,2025-04-20 21:54:24
347,237.26,2025-01-15 00:22:10
60,107.69,2025-06-28 18:28:03
434,351.06,2025-05-21 17:02:13
48,250.73,2025-06-14 02:11:02
180,380.82,2024-12-28 16:08:04
17,211.89,2025-06-27 17:47:37
10,391.47,2024-12-26 19:11:48
100,376.8,2025-09-01 07:26:02
381,24.61,2025-09-10 21:20:40
288,16.17,2024-11-13 08:59:29
54,124.09,2025-05-15 10:37:06
61,55.0,2025-06-06 14:09:30
318,243.16,2025-04-16 14:11:47
472,272.99,2025-03-12 05:15:26
62,133.58,2024-11-09 13:07:32
251,145.13,2025-04-12 03:21:10
110,484.51,2025-10-01 04:02:11
308,428.5,2025-01-22 14:13:25
232,308.07,2025-10-19 04:19:01
176,487.63,2025-03-13 13:20:11
477,257.4,2024-11-17 10:49:57
470,345.08,2025-03-17 07:26:19
55,20.47,2024-11-26 13:22:50
87,455.85,2025-02-15 07:34:21
343,405.24,2025-04-28 18:43:24
403,233.74,2025-02-02 04:21:25
391,408.86,2025-05-02 08:33:22
146,272.07,2025-06-24 10:40:33
398,377.49,2025-09-13 17:55:57
32,204.78,2025-08-30 22:07:39
145,38.46,2025-06-15 12:01:01
37,176.24,2025-09-30 02:43:34
227,207.21,2025-10-12 19:57:49
338,440.34,2024-11-15 23:27:40
87,480.36,2025-01-21 04:41:01
66,338.93,2025-07-23 11:57:39
300,167.65,2025-09-11 07:40:13
28,168.48,2025-07-20 18:37:07
436,271.25,2025-03-30 19:51:55
96,375.85,2025-03-13 05:34:20
239,174.99,2025-07-23 17:24:29
495,373.03,2025-07-01 04:49:40
174,436.42,2025-09-11 08:59:43
491,177.44,2025-02-11 00:29:05
500,32.72,2025-02-20 19:12:15
244,6.13,2025-07-11 19:17:02
478,51.58,2025-04-20 03:30:39
139,396.82,2025-08-12 04:35:35
386,463.82,2025-08-19 18:32:09
173,129.5,2024-12-21 00:07:13
323,484.79,2025-07-02 11:43:01
